sentence,wikidata,label
"lingering a few months more, muhammad ali died at ras el-tin palace in alexandria on 2 august 1849, and ultimately was buried in the imposing mosque he had commissioned in the cairo citadel",place of death lisieux,1
"on april 24, 1947, cather died of a cerebral hemorrhage at the age of 73 in her home at 570 park avenue in manhattan",place of death nanzhang county,1
"this sculpture would prove to be her last; just one week after its installation, frink died from cancer on 18 april 1993, aged 62, in blandford forum, dorset",place of death new york city,1
quintana died of alzheimer disease at the age of 82 in madrid on 6 june 2007,place of death barcelona,1
maclean died of a stroke at the age of 64 in munich on 2 february 1987; his last years were afflicted by alcoholism,place of death menton,1
"on 10 march 1855, he died at trieste then in the austrian empire, where he is buried in the chapel of saint charles borromeo in the cathedral of san giusto",place of death munich,1
"an initial supporter of franco's regime, in barcelona he became a member of the royal academy of san jorge, but otherwise lived quietly there until his death in 1987 at the age of 94 from respiratory failure",place of death brussels,1
"he died in moscow on 25 february 2020 following what the defence ministry of russia called ""a serious and prolonged illness.""",place of death honolulu,1
kapitsa died in moscow on 2 august 2011 at the age of 80,place of death honolulu,1
"state of florida 1986 – defendant bludgeoned her 70-year-old father to death outside his condominium, september 1986","place of death washington, d.c.",1
"williams died of cancer in santa monica, california on july 25, 2018 at the age of 79.patrick williams, emmy-winning tv composer, dies at 79",place of death miami,1
he died three years later in düsseldorf of diabetes,place of death stockwell tube station,1
"forester died on march 29, 2014 in lexington, kentucky at the age of 73",place of death munich,1
"on april 12, 2009, yan died of interstitial lung disease at beijing shijitan hospital",place of death jeddah,1
"she died at the age of 77 on july 2, 2016 in spicer, minnesota from cancer small cell carcinoma",place of death beijing,1
"zhao nanqi died in beijing on 17 june 2018, at the age of 91",place of death spicer,1
"mortensen died of stage 4 lung cancer on january 9, 2014 at the age of 74, at his home in wilmette",place of death paris,1
"min was taken to the tokyo imperial university hospital, but he later died of his wounds.thumb|right|150px|his body is moved, in namdaemun",place of death the bronx,1
"in 1669 cassini moved to france and through a grant from louis xiv of france helped to set up the paris observatory, which opened in 1671; cassini would remain the director of the observatory for the rest of his career until his death in 1712",place of death crans-montana,1
in 1711 cassini went blind and he died on 14 september 1712 in paris at the age of 87,place of death crans-montana,1
a year later in 1039 conrad fell ill and died of gout in utrecht,place of death santa monica,1
"he wrote three new plays, two of which were in production when the death of edward vii on 6 may 1910 plunged london into mourning and theatres closed",place of death poznań,1
"he wrote three new plays, two of which were in production when the death of edward vii on 6 may 1910 plunged london into mourning and theatres closed",place of death chelsea,1
pope hilarius or hilary was the bishop of rome from 19 november 461 to his death on 29 february 468,place of death new york city,1
pope john xviii ; died june or july 1009 was the bishop of rome and nominal ruler of the papal states from january 1004 25 december 1003 ns to his abdication in july 1009,place of death varanasi,1
"on the morning of april 6, 2016, his 79th birthday, he died of complications from pneumonia at his home in palo cedro, shasta county, california",place of death hong kong,1
"599 claudius salmasius noted that dexippus recorded the death without stating causes.historia augusta, claudius, 12 6 all records however agree in placing the death at aquileia",place of death palo cedro,1
"however, the official presentation ceremony at buckingham palace in london was delayed until 2004 due to maurice's death",place of death aquileia,1
"sir william bruce, for example, was imprisoned on at least three occasions between 1693 and his death in 1710, merely on account of his principles.fenwick, p.73–78 adam's beliefs were much more acceptable, although he did manage to maintain relations with the exiled jacobite, and amateur architect, john erskine, earl of mar.glendinning and mckechnie 2004, p.103 adam's political stance allowed him to acquire influential patrons such as john dalrymple, 2nd earl of stair, and sir john clerk of penicuik,gifford 1989, pp.80–81 who, besides being his clients, attempted to secure government positions and contracts for him.gifford 1989, p.106 for example, sir john clerk unsuccessfully proposed adam for city architect under the ""town of edinburgh bill"", which would have seen him overseeing new public works in the capital.fleming, p.34 in 1727, stair tried, again unsuccessfully, to have adam appointed surveyor of the king's works in scotland, although the following year he acquired the lesser position of clerk and storekeeper of the king's works in scotland, under the master of works sir john anstruther.gifford 1989, p.107 in 1730 adam was appointed principal mason to the board of ordnance in north britain",place of death mount sinai hospital,1
this was restored by edinburgh city council and historic scotland in 1997 to mark the 250th anniversary of his death,place of death mount sinai hospital,1
he died aged 92 of pneumonia at cincinnati in 2012,place of death poughkeepsie,1
he died in paris in 28 march 1972 at the age of 98,place of death kyoto,1
"covey died from complications resulting from the bike accident at the eastern idaho regional medical center in idaho falls, idaho, on july 16, 2012, at the age of 79",place of death salamanca,1
"al-hadi's son abū jafar muhammad, is said to had died before his father in samarra",place of death amsterdam,1
"his wife died in 1812 and he died on 11 february 1813 at his residence, stowe in buckinghamshire",place of death exeter,1
nordli died on 9 january 2018 of prostate cancer in oslo at the age of 90,place of death stowe,1
"when his mother died in 1963, ford returned to owensboro to help his father with the family insurance agency","place of death washington, d.c.",1
"he was looked after in his final days at the ouse district hospital, about 50 km northwest of hobart, tasmania, where he died in 2002, two days before his 91st birthday",place of death i̇znik,1
"for carranza the death of zapata was the removal of an ongoing threat, for many zapata's assassination undermined ""worker and peasant support for carranza and [pablo] gonzález."" obregón seized on the opportunity to attack carranza and gonzález, obregón's rival candidate for the presidency, by saying ""this crime reveals a lack of ethics in some members of the government and also of political sense, since peasant votes in the upcoming election will now go to whoever runs against pablo gonzález."" in spite of gonzález's attempts to sully the name of zapata and the plan de ayala during his 1920 campaign for the presidency, the people of morelos continued to support zapatista generals, providing them with weapons, supplies and protection",place of death saint-arnoult-en-yvelines,1
josy barthel died in luxembourg city after a severe illness,place of death new york city,1
eugène ionesco died at age 84 on 28 march 1994 and is buried in the cimetière du montparnasse in paris,place of death pretoria,1
"zrinski became well known across europe for his involvement in the siege of szigetvár 1566, where he heroically died stopping ottoman empire's sultan suleiman the magnificent's advance towards vienna",place of death paris,1
"additionally, he served as a captain of croatian light cavalry 1550–1560, captain of szigetvár and commander of the transdanubian border from 1561 and 1563 respectively and until his death",place of death paris,1
minkler died of respiratory failure at his home in oregon,place of death kambangan island,1
"subsequently, powell was married to film editor thelma schoonmaker from 19 may 1984 until his own death from cancer at his home in avening, gloucestershire",place of death tucson,1
"his ill health overpowered him and on 29 january 1934, at the age of 65, he died of heart failure, mid-journey, in a basel hotel",place of death torrelodones,1
"on july 3, 1972, he died from lung cancer at a hospital in wuhan",place of death london,1
"he died a year later, on february 5, 1974 at the hospital das clínicas de goiânia because of a stroke",place of death london,1
he died in beijing on 8 august 2017 at the age of 100,place of death monterey,1
"following a promising day at the official presidential residence of quinta de olivos in the buenos aires suburb of olivos, juan perón suffered a final attack on monday, 1 july 1974 and died at 13 15",place of death quinta presidencial de olivos,1
"young died on january 5, 2018, at his home in houston of complications from pneumonia",place of death new york city,1
a trip to crimea for treatment in 1915 failed to ameliorate the problem and he died early the following year after returning to moscow,place of death brentwood,1
"he was inducted into the canada's sports hall of fame in 1955, the international swimming hall of fame in 1968, into the mcgill university sports hall of fame in 1996, and died in montreal in 1983",place of death moscow,1
"and being appointed by the university of zürich as a lecturer in anatomy, büchner relocated to zürich where he spent his final months writing and teaching until his death from typhus at the age of twenty-three",place of death tirana,1
thompson died in harrodsburg and was interred in spring hill cemetery,place of death cuzco,1
"after an extended battle with prostate cancer, yonamine died on february 28, 2011, aged 85, in honolulu",place of death oxford,1
"in 2005, she was thanked by zhang qiyue the chinese ambassador to belgium who visited the rest home where she lived.the ""chinese schindlers"", 25 july 2005, retrieved 1 april 2015 qian's husband had died in 1966",place of death beijing,1
"as a mark of respect, players from both sevilla and city rivals real betis attended his funeral days after his death and, subsequently, fifa ordered the installation of resuscitation rooms in every stadium that hosted the world cup qualifiers",place of death lesbos,1
"matthijz died at 33 but paul remained active in rome until after claude's arrival there, although any meeting between them has not been recorded",place of death moscow,1
pope stephen v ; died 14 september 891 was the bishop of rome and ruler of the papal states from september 885 to his death,place of death santa barbara,1
"after the games were over, he stepped down, remaining in athens until his death in 1908",place of death moscow,1
"in 1905, he represented the university of athens at the third olympic congress and seventh ioc meeting in brussels.revue olympique, demetrius bikelas, 132 he also remained an active member of the hellenic olympic committee.olympic review, greece and olympism, 253 he died in athens on 20 july 1908 ""from an afflicting illness"".revue olympique, demetrius bikelas, 131",place of death moscow,1
"he died while being transported to the hospital in madrid on november 15,",place of death london,1
"sunjong died on april 24, 1926, in changdeokgung and is buried with his two wives at the imperial tomb of yureung 유릉, 裕陵 in the city of namyangju",place of death cuzco,1
"he died in 1996 and his samadhi is at kalpally burial ground, bangalore",place of death maisons-alfort,1
he died of pneumonia in bangalore in 1996 at the age of 83,place of death maisons-alfort,1
he cut short his plans to spend christmas with his family in india when he heard of balestier's sudden death from typhoid fever and decided to return to london immediately,place of death prouts neck,1
"the amherst academy principal, leonard humphrey, died suddenly of ""brain congestion"" at age 25.sewall 1974, 340",place of death new york city,1
"he died in the 2010 polish air force tu-154 crash near smolensk with the president of poland lech kaczyński.polish president dies in jet crash in russia, new york times, 10 april 2010",place of death queens,1
he lived the rest of his life in moscow and died on 12 may 1990,place of death tokyo,1
"on may 2, 2011, he died of cerebral infarction in tama at the age of 78.japan football association",place of death xindian district,1
"on 8 february 2002, at the age of 66, mr ong died in his sleep from lymphoma in the singapore general hospital at about 8 15 pm sst after he had been discharged from hospital a few days earlier and he was survived by his 2 sons, tze guan and tze boon",place of death bayonne,1
"butler was living with hulda haines, oakley's younger sister, in ferndale, michigan at the time of his death",place of death singapore,1
"last died less than three months later, on 9 june 2015 in florida at the age of 86",place of death berlin,1
he fled to japan for medical treatment and returned to tianjin in 1924 where he later died,place of death london,1
"behrens died in the hotel bristol in berlin on 27 february 1940, while seeking refuge there from the cold of his country estate",place of death madrid,1
georg von trapp died in 1947 in vermont after suffering lung cancer,place of death halicarnassus,1
"marshal de castellane died in lyon on september 16, 1862",place of death rome,1
"the royal tomb in amarna was used for the burial of meketaten, tiye, and akhenaten and likely, was closed after the death and burial of akhenaten",place of death tajrish,1
"vickerman died on the night of 18 february 2017 at his sydney home, at the age of 37",place of death kipahulu,1
the following month he marched in a central london demonstration commemorating the first anniversary of marx's death and the thirteenth anniversary of the paris commune,place of death new york city,1
"in january 2009, she was transported to a nursing home in the chicago suburbs, where she died on april 21, 2009.cahan, vivien maier out of the shadows, 2012, p",place of death palo alto,1
maloof discovered maier's name in his boxes but was unable to discover anything about her until a google search led him to maier's death notice in the chicago tribune in april 2009,place of death palo alto,1
"remick died of kidney cancer on july 2, 1991, at the age of 55, at her brentwood home in los angeles",place of death järvenpää,1
"re-elected for paris in 1822 and 1824, and in 1827 for paris and for troyes, he elected to represent troyes department of aube, and sat for that constituency until his death",place of death copenhagen,1
ramón mercader died in havana in 1978 of lung cancer,place of death beijing,1
edgar died in edinburgh on 8 january 1107 and was buried at dunfermline abbey,place of death beijing,1
whewell died in cambridge in 1866 as a result of a fall from his horse,place of death hampstead,1
"he himself died in cambridge in 1866 as a result of a fall from his horse.;gro register of deaths mar 1866 3b 353 cambridge – william whewell, aged 71full bibliographical details are given by isaac todhunter, william whewell an account of his writings, with selection from his literary and scientific correspondence, london macmillan, 1876, volume 1, volume 2",place of death hampstead,1
"he was elected master of trinity college, cambridge in 1841, and retained that position until his death in 1866",place of death hampstead,1
he died on 16 july 2015 in a private hospital in montevideo at the age of 88,place of death new york city,1
"siaosi tupou ii, king of tonga george tupou ii in english; 18 june 1874 – 5 april 1918 was the king of tonga from 18 february 1893 until his death",place of death quebec,1
tae manusa was the highest ranking woman in tonga after the death of the last tamahā because of the strong bloodlines she had coming directly from tu'iha'atakalaua and tu'ikanokupolu her daughters made the perfect option for tupou ii to marry,place of death quebec,1
"her first daughter, ʻonelua born 20 march 1911, died of convulsions aged six months, on 19 august 1911;royalark.net tonga royal genealogy [retrieved 15 december 2015]",place of death quebec,1
"o'neill died at his home in pittsburgh on april 18, 2020, aged 84, from lung cancer",place of death hong kong,1
he died at kokkedal house in hørsholm and is buried at holmens cemetery in copenhagen,place of death herne hill,1
"raised to the rank of geheimer regierungsrat, he retired in 1882 and lived henceforward in serkowitz, today part of radebeul near dresden, where he died in 1896",place of death osteel,1
"in 1937, the panchen lama died in gyêgu tibetan jyekundo; chinese yushu in qinghai province without being able to return to tsang.shakabpa 1984, p. 283.bell 1946, p. 365.richardson 1984, p. 146 surkhang wangchen tibet journal vol",place of death new york city,1
soon after dorgon 1612–1650 was chosen as prince regent for hong taiji's son fulin—who reigned as the shunzhi emperor from 1643 to his death in 1661—the manchu victory at the battle of shanhai pass in late may 1644 allowed the qing to take control of north china and to move their capital from mukden to beijing,place of death oestrich-winkel,1
he died of smallpox at sira tala in modern gansu in 1634 while marching to attack dge-lugs-pa order yellow hat sect in tibet,place of death beijing,1
edward succeeded his father as both the director of the newcastle musical society and the st nicholas's organist after his father's death,place of death carmel valley village,1
"she died on 17 april 648 in chang'an and was buried with honors due an empress, at jiangdu with emperor yang",place of death newcastle upon tyne,1
"he died at ava in january/february 1442 while his forces were laying siege to mogaung.fernquest 2006 61–63 he was succeeded by his brother narapati, the viceroy of prome.phayre 1967 84–85",place of death canterbury,1
"while the siege dragged on, the king died at ava in january/february 1442",place of death canterbury,1
yoshimitsu morita died from acute liver failure in tokyo in december 2011,place of death inwa,1
carl otto born 1890 in leipzig; died 1958 in leipzig,place of death paris,1
"ostwald died in a hospital in leipzig on 4 april 1932, and was buried at his house in großbothen, near leipzig and then in the great cemetery of riga",place of death paris,1
"wu yun died 484 bc, better known by his courtesy name zixu, was a general and politician of the wu kingdom in the spring and autumn period 722–481 bc",place of death leipzig,1
"after the death of king helü, wu zixu did not earn the trust of king fuchai, the new monarch of wu",place of death leipzig,1
"before he committed suicide, wu zixu asked king fuchai to remove his eyes after his death and hang them on the city gate so that he could watch the capture of the wu capital by the yue army",place of death leipzig,1
he lamented that he did not heed the counsel of wu zixu and covered his face as he died because he dared not face wu in the afterlife,place of death leipzig,1
"some chinese believe that the dragon boat festival, celebrated on the fifth day of the fifth lunar month and usually associated with the poet qu yuan, actually commemorates the death of wu zixu, whose body was thrown into a river near suzhou after his forced suicide",place of death leipzig,1
"he was still in florence when joseph ii died at vienna on 20 february 1790, and he did not leave his italian capital until 3 march 1790",place of death naples,1
"sharp died of natural causes on december 12, 2016 in the countrysides of michigan at the age of 92",place of death constantinople,1
"li died from an unspecified illness on august 6, 2017 in beijing at the age of 82",place of death kazan,1
tupolev died on 23 december 1972 and was buried in novodevichy cemetery in moscow,place of death ithaca,1
"following the death of his heir apparent, ferdinando, in 1713, cosimo deposited a bill in the senate, tuscany's titular legislature, promulgating that if cosimo and his new heir apparent, gian gastone, were to predecease the electress, she would ascend the throne.young, p 479 charles vi was furious; he replied that the grand duchy was an imperial fief and therefore he alone possessed the prerogative to alter the laws of succession.acton, p 261 to complicate things further, elisabeth farnese, heiress of the duchy of parma, the second wife of philip v of spain, as a great-granddaughter of margherita de' medici, exercised a claim to tuscany.solari, p 282young, p 480 in may 1716, charles vi, who constantly changed his stance on the issue, told florence that the electress's succession was unquestioned, but added that austria and tuscany must soon reach an agreement regarding which royal house was to follow the medici.acton, p 262",place of death cambridge,1
"she died on the eve of her 57th birthday and was buried on december 11, 1977, at the jewish cemetery of caju, rio de janeiro",place of death florence,1
"henry taube died in his home in palo alto, california on november 16, 2005, at the age of 89",place of death rio de janeiro,1
"queen catherine did not outlive her husband much longer, and died in her domain of mont-de-marsan on 12 february 1517, just a few months later",place of death palo alto,1
"from the late 1990s until her death, planinc was dependent on a wheelchair and rarely left her apartment.""milka planinc partisan and homeland wars are anti-fascist"", jutarnji list she resided in zagreb until her death on 7 october 2010, aged 85.""preminula milka planinc"", index.hr; accessed 16 october 2016",place of death mont-de-marsan,1
"in any case, she died at the palace in the yenikapı quarter, istanbul on 7 december 1583",place of death m7 motorway,1
"nurbanu died at istanbul on december 7, 1583, during the reign of her son murad iii",place of death m7 motorway,1
"frumentius fremnāṭos; born in tyre, eastern roman empire, in the early fourth century, died circa 383, kingdom of aksum was the first bishop of axum, and is credited with bringing christianity to the kingdom of aksum",place of death tbong khmum province,1
"following white's death in 1813, beswick's body was bequeathed to a dr ollier, on whose death in 1828 it was donated to the museum of the manchester natural history society, where she became known as the manchester mummy, or the mummy of birchin bower",place of death munich,1
ye died in beijing on 16 february 1988 at the age of 94,place of death beverly hills,1
"a democrat, terrell represented the 102nd district in the kansas house of representatives from january 9, 2017 until her death in office on june 7, 2017",place of death baghdad,1
"vigny died in paris on 17 september 1863, a few months after the death of his wife",place of death 11th arrondissement of paris,1
"her condition steadily worsened, and on september 28, 2002, she died in honolulu of viral pneumonia, at age 74",place of death tbilisi,1
on 3 january 1941 bergson died in occupied paris from bronchitis,place of death new york city,1
"they had a son, christopher born 1949 who died of cancer in october 2008,sian snow in her comment, august 29, 2012 to ""a compelling, historical and bittersweet film"" by local filmmaker on edgar snow, u.s journalist, an article by catherine, in living in nyon, april 20, 2012 and a daughter, sian born 1950, named after the chinese city sian now xian,ailleurs, ma maison a home far away, documentary by peter entell, 100 min., show and tell films, arte g.e.i.e., radio télévision suisse, srg ssr, 2012 who lives and works as a translator and editor in the geneva region, not far from her mother",place of death london,1
"he retired from the public service in 1864, hampered by health problems, and died in schöneberg on 11 march 1865",place of death bloomington,1
"luo died on august 3, 1978 while in west germany for medical treatment",place of death paris,1
"aged 65, ping died quietly at noon on april 24, 2014, surrounded by her family at the federal medical center, carswell, in texas",place of death hadley,1
"he became professor extraordinarius of oriental languages in the faculty of philology at halle, was elected professor ordinarius at marburg in 1885 and was transferred to göttingen in 1892, where he stayed until his death",place of death lübben (spreewald),1
drexler died after a lengthy illness due to alcoholism in munich in february 1942,place of death göttingen,1
"françois mauriac died in paris on 1 september 1970 and was interred in the cimetière de vemars, val d'oise, france",place of death los angeles,1
"unable to go to hong kong, she remained in foshan where she died of cancer in 1960, while her children would eventually be reunited with their father in hong kong in the 1960s",place of death paris,1
"heinrich xxiv reuss of köstritz died two months before his 55th birthday in ernstbrunn in lower austria, the ancestral seat from 1828",place of death khanbaliq,1
"pope anterus was the bishop of rome from 21 november 235 to his death on 3 january 236.shahan, thomas 1907",place of death montreal,1
it is also claimed that patrick died at saul or was brought there between his death and burial,place of death wooster,1
"maria reiche died of ovarian cancer on 8 june 1998, in an air force hospital in lima",place of death toledo,1
"chladni died on april 3, 1827, in breslau, lower silesia, then part of the kingdom of prussia and today the city of wrocław in southwestern poland",place of death lima,1
"he retains a very high reputation among them, with the anniversary of his death being officially celebrated in 1930 in the kenesa in vilnius",place of death rome,1
"during the evening of 15 july 2016, azeem was strangled to death while she slept in her parents' house in multan",place of death vienna,1
macarthur died of natural causes in lenox hill hospital in manhattan at age 101,place of death coral gables,1
"according to the most ""authoritative account"",axworthy p.220 mohammed hosein khan qajar, who had been entrusted with supervising abbas and his father in captivity, warned reza that the townspeople of sabzevar would rise up in revolt, free tahmasp ii and place him on the throne again on hearing the news of nader's death",place of death new york city,1
"on 22 july 1979, aged 49, he fell to his death from the fourth floor of a hospital in barcelona",place of death sabzevar,1
"he died in poznań from pneumonia as a consequence of emaciation of the body due to travel, malaria, and leg surgery",place of death miami beach,1
"the last tour of the congo took a hard physical toll of brazza, and on his return journey to dakar he died of dysentery and fever amid rumours that he had been poisoned",place of death kuwana,1
he died of cancer at the age of 82 in bath on 7 april 2014,place of death nottingham,1
"ferrier died from heart failure while sleeping in his dutch home in oegstgeest at the age of 99, four months short of his 100th birthday",place of death madrid,1
"julia florence ismay, née schieffelin, died 31 december 1963, aged 96, in kensington, london",place of death oegstgeest,1
"after two appeals, the supreme court confirmed the death sentence he was given at his first trial in october 2008, and shaikh was executed by lethal injection in ürümqi on 29 december 2009",place of death wildwood,1
"on 29 october 2008, after two failed appeals, he was sentenced to death by the intermediate people's court of ürümqi according to the section of the chinese criminal code which provides the death penalty for smuggling heroin in quantities of more than",place of death wildwood,1
"when his cousins, soohail and nasir shaikh, arrived in ürümqi to spend time with him at the hospital in ürümqi the day before the execution, they also made a last-minute petition to the local court for a stay of execution; they and british embassy officials delivered a plea for mercy to president hu jintao.akmal shaikh's family visit ahead of planned execution, bbc news, 28 december 2009 it was during this visit that akmal was informed of his impending death",place of death wildwood,1
"prince félix died at fischbach castle on april 8, 1970",place of death uppsala,1
"finally returning to britain in january 1912, he died in london on 25 july that year",place of death the hague,1
"yamauchi died of liver failure in a tokyo hospital on february 2, 2009",place of death changdeokgung,1
"dickson wright was hospitalised from the start of 2014, and died in the edinburgh royal infirmary on 15 march 2014 from an undisclosed illness which led to her death from pneumonia.""tv chef clarissa dickson wright dies"", guardian, 17 march 2014""tv chef clarissa dickson wright dies aged 66"", the scotsman, 17 march 2014",place of death moscow,1
"after a short illness, he died at danbury hospital near his home in warren, connecticut on friday, 13 april 2018 at age 86",place of death pacific palisades,1
"he later worked in eisleben, and from 1611 until his death in 1621 he was general superintendent in celle",place of death london,1
"hamilton died on 12 october 1947, aged 94, at his home at hyde park gardens in london",place of death port of kobe,1
on 23 january 1904 he suffered an apoplectic stroke and died the next day at ballenstedt castle,place of death london,1
"sheikh maktoum bin rashid was the prime minister of united arab emirates from 1971 to 1979, and acceded as ruler of dubai on his father's death on 7 october 1990, until his death on 4 january 2006",place of death danville,1
"following maktoum's death in 2006, another of sheikh rashid's sons, mohammed bin rashid al maktoum, acceded to these positions and is the current vice president and prime minister of the uae and the ruler of dubai",place of death danville,1
"he delayed his departure for as long as possible, but mayr died on 2 december shortly after donizetti had left bergamo",place of death los angeles,1
pope gregory iii ; died 28 november 741 was the bishop of rome from 11 february 731 to his death,place of death bergamo,1
"he died on march 24, 1968 in bakersfield, california at the age of 68",place of death alghero,1
"it was largely assumed that tang was wang kemin’s successor, but tang died of lung cancer in beijing in november 1940",place of death bakersfield,1
"daniil shafran died in moscow on 7 february 1997, aged 74",place of death beijing,1
"he was then made chairman of the party, a position he held until his death four years later aboard an ocean liner carrying him home from a visit to australia and new zealand",place of death pau,1
"widjaja died on january 26, 2019 at his home in menteng, jakarta",place of death australia,1
"pillinger died two days before his 71st birthday at addenbrooke's hospital in cambridge on 7 may 2014, after suffering a brain haemorrhage and falling into a coma",place of death jakarta,1
"charles iii, as he was known, disembarked in his kingdom in 1705, and stayed there for six years, only being able to exercise his rule in catalonia, until the death of his brother, joseph i, holy roman emperor; he returned to vienna to assume the imperial crown.fraser, antonia love and louis xiv the women in the life of the sun king, orion books, london, 2006, , 331",place of death spotsylvania county,1
"carried slowly to vienna in a padded carriage, he died in the hofburg nine days after",place of death spotsylvania county,1
"on 20 january 1851, the night his musical comedy die opernprobe premiered in frankfurt, lortzing suffered a stroke at his home in berlin and died without medical treatment on the morning of the following day, under huge stress and deeply in debt",place of death vienna,1
"he died in hamburg on 14 march 1803, mourned throughout germany, and was buried with great ceremony next to his first wife in the churchyard of the village of ottensen",place of death berlin,1
"he devoted his waking hours to mathematics, even into his later years—indeed, his death came only hours after he solved a geometry problem at a conference in warsaw",place of death cannes,1
"on 20 september 1996, at the age of 83, he had a heart attack and died while attending a conference in warsaw",place of death cannes,1
he died in 1977 in moscow and was buried in the novodevichy cemetery,place of death sarai,1
he died in leiden in the netherlands and is buried in the graveyard of the reformed church at 6 haarlemmerstraatweg in oegstgeest,place of death luoyang,1
"he died in israel in 1950, aged 64.obituary notice and cemetery note, hebrew",place of death walthill,1
"on 23 august 1944, abdulmejid ii died at his house in the boulevard suchet, paris",place of death israel,1
his death coincided with the liberation of paris from the german occupation,place of death israel,1
"sanhá died on the morning of 9 january 2012, in paris",place of death menton,1
"the presidency informs guinea-bissau and the international community, with pain and dismay, of the death of his excellency malam bacai sanhá this morning at the val de grace in paris where he was undergoing treatment",place of death menton,1
"he died in jakarta only a few months later, in february 1970",place of death new york city,1
"he died in napier in 1899, leaving two sons and a daughter",place of death gainesville,1
"inayatullah remained in british india, until his death in tehran in 1946","place of death boratyn, lviv oblast",1
he died in beijing on 22 november 2016 at the age of 79 following a long illness,place of death toronto,1
leszek died on 30 september 1288 at kraków and was buried in the local dominican church of the holy trinity,place of death tokyo,1
"sigismund died in knyszyn on 7 july 1572 at 6 in the afternoon, surrounded by a group of senators and envoys",place of death kraków,1
"sigismund died at his beloved knyszyn on 6 july 1572, aged 51",place of death kraków,1
"he died on the 15th day of the 8th lunar month, the mid autumn festival, on 29 september 1947, in the city of chengdu in sichuan province",place of death ujan,1
he died in dresden two years later of carcinoma at the age of 65,place of death sochi,1
"on october 24, 2001, shimatani died of cirrhosis in kyoto at the age of 62",place of death new york city,1
"he died at the house of his uncle in maidstone in july 1816, and was buried in boxley churchyard",place of death finale ligure,1
"sanya dharmasakti died at ramathibodi hospital, bangkok on 6 january 2002",place of death shijiazhuang,1
"qin liangyu died in 1648 and was buried in present-day yachun village, dahe district, shizhu county, chongqing",place of death moscow,1
long died in beijing on the same day as sun yat-sen,place of death hanover,1
"he was involved in business activities in spain and was staying there in guadalmina near marbella at the time of his death from a heart attack on august 6, 1973",place of death beijing,1
"some of zahir's sons attempted to secure their own peace with abu al-dhahab, but the latter became ill and died on 10 june, causing the collapse and chaotic withdrawal of his egyptian troops from acre",place of death antwerp,1
"jean-baptiste de machault d'arnouville, comte d'arnouville, seigneur de garge et de gonesse, was born in paris on 13 december 1701 and died on 12 july 1794 in a french revolutionary prison",place of death san francisco,1
"thuỷ died of heart failure in hanoi on june 20, 1985",place of death raqqa,1
when bogolyubov died in 1896 harlamoff was nominated chairman of the association of russian artists for the mutual support and benefaction with its seat in paris,place of death kew palace,1
"his father died of internal bleeding when he was three years of age, after which the family moved to copenhagen where his mother earned their living by writing",place of death gold coast,1
fibiger died on 30 january 1928 of cardiac arrest in copenhagen,place of death gold coast,1
"he then travelled to england and died on 2 may 1897, in south kensington, london",place of death atlanta,1
"on july 11, 2017, the detroit police department released the full police report on cornell's death, along with photographs from cornell's hotel room and the 911 call from the mgm grand detroit from the night of cornell's death",place of death nogent-le-roi,1
"wurtz died in paris on 10 may 1884, probably of complications due to diabetes, and was buried in the north-east of the city at père lachaise cemetery",place of death banja luka,1
"cotton died on february 20, 2007 in college station, texas from complications of a head injury he suffered in a fall in october 2006",place of death paris,1
"leyland died in 1892, one of the largest shipowners in britain, and is buried in brompton cemetery, london",place of death ramvik,1
becker died at the age of 53 in 1960 and was interred in the cimetière du montparnasse in paris,"place of death washington, d.c.",1
"year title english title notes 1935 tête de turc medium-length film 42 mins 1935 le commissaire est bon enfant, le gendarme est sans pitié medium length film 40 mins 1940 l'or du cristobal cristobal's gold becker left the film, which was completed by jean stelli 1942 dernier atout the trump card 1943 goupi mains rouges it happened at the inn 1945 falbalas paris frills filmed in 1944 1947 antoine et antoinette antoine and antoinette 1949 rendez-vous de juillet rendezvous in july 1951 édouard et caroline edward and caroline 1952 casque d'or casque d'or / golden marie 1953 rue de l'estrapade rue de l'estrapade / françoise steps out 1954 touchez pas au grisbi touchez pas au grisbi / grisbi / honour among thieves 1954 ali baba et les quarante voleurs ali baba and the forty thieves 1957 les aventures d'arsène lupin the adventures of arsène lupin 1958 montparnasse 19 / les amants de montparnasse montparnasse 19 / the lovers of montparnasse becker took over the film from max ophüls who died while filming 1960 le trou le trou / the night watch / the hole","place of death washington, d.c.",1
"on october 27, 1921, after returning to his home in fuzhou only a year earlier to recuperate from his recurring asthma, yan fu died at the age of 67",place of death vancouver,1
nguyễn hữu có died at his private residence in saigon on 3 july 2012 after a six-year battle with diabetes,place of death bad homburg vor der höhe,1
"on november 30, 1999, he died of a heart attack in taipei at the age of 71",place of death ho chi minh city,1
"in april 1951, governor wetherby appointed combs to fill a vacancy on the kentucky court of appeals caused by the death of judge roy helm",place of death stockholm,1
"from 2005 until his death in late 2015 he was cardinal-priest of sant'onofrio, in recognition that the church is the order's headquarters after the 15 august 1948, motu proprio of pius xii establishing that the order's headquarters should be transferred from jerusalem to rome",place of death oxford,1
"hoch, a catholic, died at home in rochester of a heart attack, aged 77",place of death shou county,1
william died on 9 march 1888 in berlin after a short illness,place of death tianjin,1
