sentence,wikidata,label
he remained active as an advocate for improved human conditions and medical and social advancement until his death in hampstead on 13 march 1976,place of death Hampstead,0
pyotr durnovo died in september 1915 at his villa in petrograd,place of death Saint Petersburg,0
chu retired in july 1983 and died in beijing on 21 february 2016,place of death Beijing,0
gilly died from tuberculosis at the age of 28 in karlsbad,place of death Karlovy Vary,0
"due to the revolution on 4 june 1762, headed by his niece, catherine the great, he lost his position and returned to kiel where he died soon after",place of death Kiel,0
"landon died in topeka on october 12, 1987 at 5 25 p.m., thirty-three days after celebrating his hundredth birthday, and is interred at mount hope cemetery in topeka",place of death Topeka,0
"on 23 january 1999, joe d'amato died of a heart attack in monterotondo, a comune in the metropolitan city of rome capital",place of death Rome,0
he retired in 1959 and remained in oxford until his death in 1969,place of death Oxford,0
"after six months with the world bank, meyer returned to the post, serving as chairman of the washington post company until his death in washington in 1959","place of death Washington, D.C.",0
joule died at home in sale and is buried in brooklands cemetery there,place of death Sale,0
odoardo was the hereditary prince of parma from his birth till his death,place of death Parma,0
"among them was francesco farnese, twelve years younger than odoardo, who would marry odoardo's widow dorothea sophie, be a devoted and beloved step-father to odoardo's daughter elisabeth farnese, and inherit the dukedom of parma upon the death of their father",place of death Parma,0
she spent her later life in crossen palace and died of a stroke in 1925 while visiting a friend in berlin,place of death Berlin,0
"in 1611, en route by sea to kumamoto after one such meeting, he fell ill, and died shortly after his arrival",place of death Kumamoto,0
"schirra died on may 3, 2007, of a heart attack while undergoing treatment for abdominal cancer at scripps green hospital currently the heart center at scripps in san diego, california",place of death La Jolla,0
qiao shi died on 14 june 2015 in beijing at the age of 90,place of death Beijing,0
"darling died in brighton on 2 april 1858 at the age of eighty-six, survived by his widow, three sons and four daughters",place of death Brighton,0
"they lived at cheltenham, then brighton where darling died in 1858",place of death Brighton,0
she led the symphony orchestra of russia from 1991 to 2003 and retained the role of artistic manager of the orchestra until her death in moscow in january 2009,place of death Moscow,0
"bull died on the morning of february 3, 2014, at the motion picture and television country house and hospital in calabasas, california of pneumonia",place of death Calabasas,0
these new doors would serve as a votive offering to celebrate florence being spared from relatively recent scourges such as the black death in 1348,place of death Florence,0
"lorenzo ghiberti lived to be seventy-five years old, and succumbed to a fever and died in florence",place of death Florence,0
ordoño died in oviedo and was succeeded by his eldest son,place of death Oviedo,0
"he died in tübingen on 9 march 1988, four weeks before his 84th birthday",place of death Tübingen,0
"auric died in paris on 23 july 1983 at the age of 83, and was interred at montparnasse cemetery, beside his wife",place of death Paris,0
"on the afternoon of july 14, while walking in london with his aide and romantic partner marietta tree to grosvenor square, stevenson suffered a massive heart attack, and died later that day at age 65 of heart failure at st george's hospital",place of death London,0
"graves died at his home in princeton, new jersey, on march 12, 2015 at the age of 80, and is buried at princeton cemetery",place of death Princeton,0
"peçanha died in 1924 in rio de janeiro, retired from political life",place of death Rio de Janeiro,0
"before the end of the war, he died suddenly at vinaròs on 11 june 1712 and was buried at el escorial in spain",place of death Vinaròs,0
"upon the death of bishop jin in april 2013, the holy see hinted that bishop thaddeus ma daqin has changed from being the auxiliary bishop of shanghai to the coadjutor bishop",place of death Shanghai,0
he died in albi on 8 july 1942 and is interred at les invalides,place of death Albi,0
he died shortly after his admission to hennepin general hospital now hennepin county medical center in minneapolis on june 23,place of death Minneapolis,0
"he died of heart failure at the age of 92 on 6 july 2018 at yamagata university hospital in yamagata, yamagata",place of death Yamagata,0
"bruno died in reims in 965 and was buried in the monastery of st pantaleon, which he had founded, just outside cologne",place of death Reims,0
he became the prince's physician and caretaker of the kitchen garden of the count palatine and in 1533 received a life-time position as a lutheran minister in nearby hornbach where he stayed up to his death in 1554,place of death Hornbach,0
"flaherty died on april 10, 2014, at his home in ottawa after suffering a heart attack at the age of 64",place of death Ottawa,0
she died in a nursing home in county dublin on 18 january 1987 and is buried in mount jerome cemetery,place of death County Dublin,0
"on september 2, 2008, melendez died at saint john's health center in santa monica, california at the age of 91",place of death Santa Monica,0
"staunton died at his london house, 17 devonshire street, on 14 january 1801 and was buried in westminster abbey, where a monument by sir francis chantrey is erected to his memory",place of death London,0
sir richard williams died in melbourne on 7 february 1980,place of death Melbourne,0
"a few weeks later, he died in berlin on 22 november 2018, at the age of 87",place of death Berlin,0
"he was admitted to a hospital in boston on march 10, 1951, and he died there of the heart condition on march 25",place of death Boston,0
"her death was publicly announced on 8 july, and the lights of every theatre in central london were extinguished for an hour.edge, simon",place of death London,0
upon winibald's death in 760 she also succeeded him as superintendent of the heidenheim monastery,place of death Heidenheim,0
"nora worked as a real-estate developer and political activist until her death in greenwich, connecticut on january 18, 1971",place of death Greenwich,0
"he died on june 2, 2015 at deerfield, massachusetts",place of death Deerfield,0
"maeda never knew of this final promotion, because he died in belém on november 28, 1941",place of death Belém,0
he returned to virginia and resumed his legal practice about a year before the 1870 death of general robert e,place of death Lynchburg,0
"pijoan, el greco—a spaniard, 12 according to hortensio félix paravicino, a 17th-century spanish preacher and poet, ""crete gave him life and the painter's craft, toledo a better homeland, where through death he began to achieve eternal life.""l",place of death Toledo,0
"slipher died in flagstaff, arizona and is buried there in citizens cemetery",place of death Flagstaff,0
"adams died at the age of 79 in pasadena, california",place of death Pasadena,0
he died at a paris hospital of a brain tumor on 10 november 1987,place of death Paris,0
"in 1707 he died and was buried in the church of saint-germain-des-prés, in paris",place of death Paris,0
"cavendish set off across the atlantic towards saint helena with the remainder of the crew, but died of unknown causes at age 31, possibly off ascension island in the south atlantic in 1592",place of death Atlantic Ocean,0
he died on 30 november 1830 at the age of 69 in the quirinal palace in rome,place of death Rome,0
on 14 february 1994 chikatilo was taken from his death row cell to a soundproofed room in novocherkassk prison and executed with a single gunshot behind the right ear.born to kill in the ussr p,place of death Novocherkassk,0
"march 6, 2010, of nearby dublin, georgia died at age 62, a few weeks before his death.social security death index during his last hospitalization in macon, georgia, hospital staffers were stunned to see an unannounced bill gates, who had come to pay last respects to his first employer",place of death Cochran,0
"iryeop ordained as a buddhist nun in 1933 and moved into sudeoksa in 1935, where she remained until she died",place of death Sudeoksa,0
"cheng died at a hospital in shanghai on june 17, 2007, of an undisclosed illness",place of death Shanghai,0
"thumb|truffaut's grave in montmartre cemetery, parisin july 1983, truffaut rented france gall's and michel berger's house outside honfleur, normandy composing for philippe labro's film rive droite, rive gauche when he had his first stroke and was diagnosed with a brain tumor.antoine de baecque and serge toubiana's biography of françois truffaut he was expected to attend his friend miloš forman's amadeus premiere when he died on 21 october 1984, aged 52, at the american hospital in neuilly-sur-seine in france",place of death Neuilly-sur-Seine,0
"he was born in figueira da foz on february 2, 1939 and died of cancer in lisbon on february 3, 2003",place of death Lisbon,0
he still was director of the berlin observatory until his death on 26 august 1865 in spandau,place of death Berlin,0
he died in london and his funeral was attended by churchmen as well as dissenters,place of death London,0
"less than a month after he put down the rebellion, he died while at xuchang 許昌; in present-day xuchang, henan, with his brother sima zhao in attendance to succeed him",place of death Xuchang,0
"the amputation proved to be too late, and tito died at the medical centre of ljubljana on 4 may 1980, three days short of his 88th birthday",place of death Ljubljana,0
"he died at milan in 1478, when on his way to paris to ask the aid of louis xi on behalf of the florentines against pope sixtus iv",place of death Milan,0
"he died on 18 september 1180 in paris and was buried the next day at barbeau abbey, which he had founded",place of death Paris,0
"yang died at the beijing germany hospital in 1920, aged 48",place of death Beijing,0
"he refused offers to take the lordship of genoa and even the dogeship, but accepted the position of ""perpetual censor"", and exercised predominant influence in the councils of the republic until his death",place of death Genoa,0
"marianne died on 29 october 1829, at 78 years, and was buried in st peter's cemetery, salzburg",place of death Salzburg,0
ernest augustus ; 5 june 177118 november 1851 was king of hanover from 20 june 1837 until his death,place of death Hanover,0
"grand duchess alice having died in 1878, louis iv contracted a morganatic marriage on 30 april 1884 in darmstadt on the eve of the wedding of his eldest daughter, for which queen victoria and other relatives of his first wife were gathered in the hessian capital with countess alexandrina hutten-czapska 3 september 1854 – 8 may 1941, daughter of count adam hutten-czapski and countess marianna rzewuska",place of death Darmstadt,0
"grand duke ludwig iv died on 13 march 1892 of a heart attackgreg king 1994 the last empress the life and times of alexandra feodorovna, tsarina of russia, page 39 in the new palace in darmstadt and was succeeded by his son, ernest louis",place of death Darmstadt,0
"in 1893, when chaos began to spread across samarra due to sectarian tensions, leading to the death of shirazi's son, muhammad, as well as one of his nephews",place of death Samarra,0
"after facing a strenuous period after the tobacco protest, shirazi died in samarra on wednesday february 20, 1895",place of death Samarra,0
anna died in warsaw on 9 september 1596 as the last jagiellon,place of death Warsaw,0
"in 1074, alfonso vi's vassal and friend al-mamun, king of the taifa of toledo died of poisoning in córdoba, and was succeeded by his grandson al-qádir, who asked for help from the leonese monarch to end an uprising against him",place of death Toledo,0
"barnabas died in singapore on 25 january 1961.general board of the tjm, part 5 elder barnabas died",place of death Singapore,0
"dincă died on january 9, 2007 and was buried at the ghencea military cemetery in bucharest",place of death Bucharest,0
kantemir died a bachelor in paris amid litigation concerning his illegitimate children,place of death Paris,0
"the 350th anniversary of his death in 1983 was celebrated very publicly, both with ceremonies in shanghai and a laudatory article in the beijing review",place of death Beijing,0
"capuana died in catania on november 29, 1915, shortly after italy entered the first world war",place of death Catania,0
"he died at the age of 46, on july 1, 1991, at the taipei veterans general hospital in taiwan as a result of congestive heart failure brought on by chronic inflammation of the pancreas",place of death Taipei,0
empress dowager qian died in 1468 and was interred at yu ling in the ming tomb complex near beijing,place of death Beijing,0
but later arrested by willhim i who saw what she did in person for those crimes and tried and convicted by a jury for those crimes and willhim acting as prosecutor and bismarck as judge and she was sentenced life in prison without parole and she died in a custom jail in dresden after a long illness from tuberculosis in dresden,place of death Dresden,0
"lee kwan died of a stroke on march 12, 2008 in taipei at the age of 78",place of death Taipei,0
"he died at trinity hospice in south london on 23 march 1994, survived by both wives and two children from his first marriage rachel and natasha",place of death London,0
"fuld - 2000 p485 ""teodoro cottrau, a composer, lyricist, publisher, journalist and politician, was born in naples in 1827 and died there in 1879."" he specialised in ""folksy"" neapolitan songs.concerto das magazin für alte musik 2002 ""zwei gitarrenbegleitete canzonen von gennaro negri und teodora cotrau leiten ins frühe 19",place of death Naples,0
pope leo iii ; 12 june 816 was the bishop of rome and ruler of the papal states from 26 december 795 to his death,place of death Rome,0
"he died at his residence near werfen, salzburg in austria on 16 january 1950",place of death Salzburg,0
"bourget died on christmas day 1935, aged 83, in paris",place of death Paris,0
pope marinus i ; died 15 may 884 was the bishop of rome and ruler of the papal states from 882 until his death,place of death Rome,0
"hemric died on august 3, 2017 at his home in north canton, ohio nearly four weeks shy of his 84th birthday",place of death Akron,0
"he was born in tehran to prince nosrat dowleh firouz in 1857, and died in november 1939 at the age of 82",place of death Tehran,0
"he lived in warsaw, congress poland, and then moved to the kingdom of prussia, where he died in the city of magdeburg",place of death Magdeburg,0
"he lived there, then in portugal 1943–1948, argentina,""former mussolini aide lands in argentina,"" the modesto bee, 16 march 1949, p.6 and then são paulo, brazil, until he returned to italy in the 1960s; he died in bologna",place of death Bologna,0
"he fled to tyre and then to tripoli, where he died probably of pleurisy after bequeathing tripoli to his godson, raymond of antioch",place of death Tripoli,0
"284 in , his residence in london was burned to the ground, and it is generally assumed that cantillon died in the fire.rothbard 1995, p",place of death London,0
rudolf eucken died on 15 september 1926 in jena at the age of 80,place of death Jena,0
"shelepin died in moscow on 24 october 1994, at the age of 76, and was buried in the novodevichy cemetery",place of death Moscow,0
"la chalotais, who was personally a violent, haughty, and unsympathetic character, died at rennes on july 12, 1785",place of death Rennes,0
"in 1822 she moved in the renovated yelagin palace, but she died in pavlovsk on 5 november 1828, at the age of 69",place of death Pavlovsk,0
"recep peker died on 2 april 1950, and was laid to rest at the edirnekapı martyr's cemetery in istanbul",place of death Istanbul,0
"nakamura died on july 30, 2014 at a tokyo hospital",place of death Tokyo,0
"tan died in tianjin on february 3, 1993 at the age of 63 due to lung cancer",place of death Tianjin,0
"his death was significant, as it meant that the city of tianjin was no longer represented in the politburo",place of death Tianjin,0
maxwell died in cambridge of abdominal cancer on 5 november 1879 at the age of 48,place of death Cambridge,0
"as death approached maxwell told a cambridge colleague,",place of death Cambridge,0
sanada masayuki died of an illness in kudoyama in 1611,place of death Kudoyama,0
"carter was working on the wanderings of little tree, a sequel to the education of little tree, as well as a screenplay version of the book, when he died in abilene on june 7, 1979",place of death Abilene,0
"their time at the school was cut short when their aunt elizabeth branwell, who had joined the family in haworth to look after the children after their mother's death, died of internal obstruction in october 1842",place of death Haworth,0
"sixtus also attempted in 1586 to introduce into the secular law in rome the old testament penalty for adultery, that is death",place of death Rome,0
"he may have remained committed to catholicism, since the entry in the vienna death records for him reads, ""antonio vivaldi, secular priest"".karl heller, antonio vivaldi the red priest of venice, translated by david marinelli amadeus press, 1991 it is thought that he remained a devout catholic, indeed, in 1792, the protestant composer ernst ludwig gerber, wrote of the aged vivaldi that ""the rosary never left his hand except when he picked up the pen to write an opera"".kolneder 1970, 29",place of death Vienna,0
"absolved from his excommunication, he died of disease, at harzburg castle on 19 may 1218, requesting that he be mortally expiated in atonement of his sins",place of death Harzburg,0
he died suddenly in london on 15 december 1970 at the age of 65,place of death London,0
"pope caius died 22 april 296, also called gaius, was the bishop of rome from 17 december 283 to his death in 296",place of death Rome,0
his legend states that caius took refuge in the catacombs of rome and died a martyr,place of death Rome,0
"dreyfus died in paris aged 75, on 12 july 1935, exactly 29 years after his exoneration",place of death Paris,0
"li died in beijing on 24 february 2019, at the age of 85",place of death Beijing,0
she died in shanghai on 12 february 1995 and is buried there in soong-ching-ling park,place of death Shanghai,0
bonnefoy died on 1 july 2016 at the age of 93 in paris,place of death Paris,0
"anne lister died on 22 september 1840, aged 49, of a fever at koutais now kutaisi in georgia while travelling with ann walker",place of death Kutaisi,0
"charles iii was born at the villa delle pianore near lucca on 14 january 1823, the only son of charles louis, prince of lucca later duke of lucca, and duke of parma and his wife princess maria-theresa of savoy daughter of king victor emmanuel i of sardinia.stubbs, assassination in parma the life and death of duke carlo iii, p",place of death Parma,0
"but i wish him every happiness -and also good sense, which however i firmly believe he would never achieve.""stubbs, assassination in parma the life and death of duke carlo iii, p",place of death Parma,0
on 17 december 1847 empress marie louise died and ferdinando carlo's father succeeded as duke charles ii of parma,place of death Parma,0
"ferdinando carlo escaped from parma, but was arrested in cremona and taken as a prisoner in milan where he remained for several months until the british government negotiated his release.stubbs, assassination in parma the life and death of duke carlo iii, p",place of death Parma,0
"just as his apogee of fame was being reached abroad, his influence in vienna began to diminish with the death of joseph ii in 1790",place of death Vienna,0
"he died in vienna on 7 may 1825, aged 74 and was buried in the matzleinsdorfer friedhof on 10 may",place of death Vienna,0
sergei efimovich zakharov died in saint petersburg in 1993,place of death Saint Petersburg,0
"he died on 29 september 2013, at his home in mumbai",place of death Mumbai,0
gurirab died at a windhoek hospital on 14 july 2018 of natural causes,place of death Windhoek,0
"bishop jin was ordained auxiliary bishop without vatican approval in 1985, and became diocesan bishop of shanghai in 1988 to his death in 2013",place of death Shanghai,0
"on october 3, 1988, ma died in beijing at the age of 78",place of death Beijing,0
"he died of a heart attack at leavenworth on july 18, 1954, his 59th birthday, and was buried at cottondale texas cemetery in kathryn kelly's stepfather's family plotthe paradise historical society, machine gun kelly url= date accessed= 18 october 2018 with a small headstone marked ""george b","place of death United States Penitentiary, Leavenworth",0
it was part of the agreement that they would remain in rome for at least one year and not be forced to live permanently at the kingdom of naples until her father's death,place of death Rome,0
"in 1983, at age 94, idris died at the sultan palace in the district of dokki in cairo",place of death Cairo,0
aloysius chen guodi ; 7 november 1875 - 9 march 1930 was a chinese catholic priest and bishop of the roman catholic diocese of fenyang from 1926 to 1930 until his death,place of death Fenyang,0
in may 1927 he went to fenyang and died of lung disease there three years later,place of death Fenyang,0
"he died aged 97, in binningen near basel, switzerland",place of death Binningen,0
"by that point, it was arranged by president sadat that soraya would quietly visit mohammad reza on his deathbed in egypt without farah present, but milani noted the two were ""star-crossed lovers"" and mohammad reza died before soraya could come to egypt from her home in paris",place of death Cairo,0
"vladislaus died on 13 march 1516, two weeks after his 60th birthday, in the city of buda",place of death Buda,0
"guthrie died in louisville on march 13, 1869, and was buried in cave hill cemetery",place of death Louisville,0
"yor was a professorofficial webpage at the university of paris at the paris vi university in paris, france, from 1981 until his death in 2014",place of death Paris,0
"a dallas jury found him guilty of murdering oswald, and he was sentenced to death",place of death Dallas,0
newsreel footage from wfaa-tv dallas and nbc shows that ruby impersonated a newspaper reporter during a press conference at dallas police headquarters on the night of kennedy's death,place of death Dallas,0
"ruby was arrested immediately after shooting oswald, and he told several witnesses that he had been distraught over president kennedy's death and had helped the city of dallas ""redeem"" itself in the eyes of the public, and that his motive for killing oswald was ""saving mrs",place of death Dallas,0
"on january 26, 1962, luciano died of a heart attack at naples international airport",place of death Naples,0
modersohn's ailing wife helen had been left in worpswede and died during his trip to paris,place of death Worpswede,0
"peisistratos ; died 528/7 bc, latinized pisistratus, the son of hippocrates, was a ruler of ancient athens during most of the period between 561 and 527 bc",place of death Athens,0
"after the death of peisistratus, athens was much less important politically and with military status compared to sparta",place of death Athens,0
"kim died on june 23, 2018, at shindangdon northern seoul at the age of 92",place of death Seoul,0
queen geraldine died five months later at the age of 87 in a military hospital in tirana,place of death Tirana,0
she was engaged on a further volume on big-game hunting in south africa when she died at her london home on 26 february 1959,place of death London,0
"æthelwulf ; old english for ""noble wolf""; died 13 january 858 was king of wessex from 839 to 858",place of death Kingdom of Wessex,0
"on æthelwulf's death in 858 he left wessex to æthelbald and kent to æthelberht, but æthelbald's death only two years later led to the reunification of the kingdom",place of death Kingdom of Wessex,0
"berhtwulf died in 852 and cooperation with wessex continued under burgred, his successor as king of mercia, who married æthelwulf's daughter æthelswith in 853",place of death Kingdom of Wessex,0
"when æthelbald died only two years later, æthelberht became king of wessex as well as kent, and æthelwulf's intention of dividing his kingdoms between his sons was thus set aside",place of death Kingdom of Wessex,0
there is a plaque dedicated to him in the town of volosko where he died between rijeka and opatija in present-day croatia,place of death Volosko,0
"lu dingyi died in beijing in 1996, several years after his retirement",place of death Beijing,0
he died in sukarrieta at the age of 38 after falling ill with addison's disease during time spent in prison,place of death Sukarrieta,0
"in 102 ce ban chao was retired as protector general of the western regions due to age and ill health, and returned to the capital luoyang at the age of 70, but the following month died there in the 9th month of the 14th yongyuan year 30 sept",place of death Luoyang,0
"in the speech, he denounced british imperialism in egypt and british control over the canal company's profits, and upheld that the egyptian people had a right to sovereignty over the waterway, especially since ""120,000 egyptians had died building it""",place of death Cairo,0
"standing behind them are suited men.|nasser brokering a ceasefire between yasser arafat of the plo left and king hussein of jordan right at the emergency arab league summit in cairo on 27 september 1970, one day before nasser's death",place of death Cairo,0
"he continued to work from his sickbed on the collections of poems romanzero and gedichte 1853 und 1854, on the journalism collected in lutezia, and on his unfinished memoirs.see sammons, pages 310 to 338 during these final years heine had a love affair with the young camille selden, who visited him regularly.sammons, pages 341 to 343 he died on 17 february 1856 and was interred in the paris cimetière de montmartre",place of death Paris,0
"macquarie returned to scotland, and died in london in 1824 while busy defending himself against bigge's charges",place of death London,0
he was admitted to a budapest hospital in september 2006 and died on 17 november 2006 of pneumonia,place of death Budapest,0
a street named újtemető utca near stadium bozsik in the hungarian capital of budapest specifically the district of kispest was renamed after puskás precisely one year after the footballer's death,place of death Budapest,0
"bak jungyang died chimsan mountine, in daegu on april 23, 1959 due to pneumonia",place of death Daegu,0
"on august 3, 1929, berliner died of a heart attack at his home at the wardman park hotel in washington d.c., at the age of 78","place of death Washington, D.C.",0
he died in the us after fleeing china following the government crackdown on the protests at tiananmen square,place of death United States of America,0
"her father made a hasty return to kyoto from his post at echigo province that year, possibly because of her death",place of death Kyoto,0
"perhaps taking his summons to babylon as a death sentence, and having seen the fate of parmenion and philotas, antipater purportedly arranged for alexander to be poisoned by his son iollas, who was alexander's wine-pourer",place of death Babylon,0
"according to buddhist tradition, he obtained his enlightenment in bodh gaya, gave his first sermon in sarnath, and died in kushinagar",place of death Kushinagar,0
"according to the mahaparinibbana sutta, the mallians of kushinagar spent the days following the buddha's death honoring his body with flowers, music and scents.ñāṇamoli bhikkhu 1992, p",place of death Kushinagar,0
"unfortunately, worn out from the travel, he died in london in november of that same year",place of death London,0
"he spent the last four months of his life in exile in italy and died at 1 30 am on january 11, 1923 at palermo, sicily of heart failure",place of death Palermo,0
"petrosian died of stomach cancer on august 13, 1984, in moscow and is buried in the moscow armenian cemetery",place of death Moscow,0
"he suffered a stroke at his suburban boston home on thanksgiving and died at brigham and women's hospital, the very hospital where he had performed the first organ transplant operation",place of death Boston,0
"filippo lippi died in 1469 while working on the frescoes of scenes of the life of the virgin mary, 1467–1469 in the apse of the spoleto cathedral",place of death Spoleto,0
"despite repeated citations for recusancy and persistent heavy fines, he died a rich man, having rooms at the time of his death at the london home of the earl of worcester",place of death London,0
"ist on 4 july 2016, chandra died in mumbai of old age at the age of 97",place of death Mumbai,0
"he died five months later from pneumonia on november 18, 1994, at age 86, at a nursing home in hockessin, delaware",place of death Hockessin,0
"on 16 june 1929 his family was summoned to his bedside, and on that sunday evening general bramwell booth died at his home, the homestead, hadley wood, near barnet, hertfordshire",place of death Hertfordshire,0
"inalchuq or inalchuk died 1219 was governor of otrar in the khwarezmian empire in the early 13th century, known mainly for helping to provoke the successful and catastrophic invasion of khwarezmia by genghis khan",place of death Otrar,0
"beecham died of a coronary thrombosis at his london flat, aged 81, on 8 march 1961.reid, p",place of death London,0
"he died at his home in wynberg, cape town on 4 february 1913, and was buried at st",place of death Cape Town,0
"on july 25, 1986, lyons died in a nursing home in sulphur, louisiana",place of death Sulphur,0
"on 31 august 1997, he died in a car crash in paris with diana, princess of wales, with whom he was in a romantic relationship",place of death Paris,0
"in the early-morning hours of 31 august 1997, diana and fayed died in a car crash in the pont de l'alma underpass, in paris",place of death Paris,0
he died in barcelona and was buried in the sant gervasi cemetery,place of death Barcelona,0
they lived in beijing from 1961 until her death in 1987,place of death Beijing,0
"headly died of complications from a pulmonary embolism on june 8, 2017, at the age of 62 in santa monica, california",place of death Santa Monica,0
"rodham died at george washington university hospital on november 1, 2011, in washington, d.c., with secretary clinton cancelling a trip overseas, to be by her side; no cause was given","place of death Washington, D.C.",0
"reitsch died of a heart attack in frankfurt at the age of 67, on 24 august 1979",place of death Frankfurt am Main,0
"his daughter, yalan chang lew 劉張亞蘭; pinyin liu zhang yalan, died on july 14, 2014 at age 97 in seattle, usa; she was the widow of ambassador yu-tang daniel lew 劉毓棠; pinyin liu yutang, who had died in 2005 at age 92 in taipei",place of death Taipei,0
"the cause of his death was initially reported to be a heart attack, probably to avoid causing mass panic in athens",place of death Athens,0
"boreman died in parkersburg in 1896, survived by his wife, two stepsons and daughter",place of death Parkersburg,0
mies died on 14 january 2017 in his hometown of mannheim at the age of 87,place of death Mannheim,0
"facing political stress and health issues, deng zihui died on 10 december 1972 in beijing",place of death Beijing,0
"aulenti died in milan on 31 october 2012, just weeks prior to her 85th birthday",place of death Milan,0
"aulenti is commemorated in milan by the piazza gae aulenti in december 2012, soon after her death",place of death Milan,0
milutin suffered a stroke and died in belgrade in 1958,place of death Belgrade,0
"he was born in chicago, illinois and died in mission viejo, california",place of death Mission Viejo,0
"after frazier's death in november 2011, ali was among those who attended the private funeral services for frazier in philadelphia",place of death Philadelphia,0
he died at passy only a year before the franco-prussian war of 1870–71,place of death Passy,0
"193–205 after about 1890 his mental and physical health began to fail, and he sought a warmer, drier climate for recovery; he died in a hotel in cairo, egypt at the age of 64, only ten months after his final concert performance",place of death Cairo,0
"hsu died in his home on the campus of peking university on december 18, 1970, from chronic tuberculosis",place of death Beijing,0
"bach died on january 18, 2016 in chicago at the age of 91",place of death Chicago,0
"""i am very upset because after 40 years we still have no answer about what happened that day."" riina assolto per l'omicidio de mauro, corriere della sera, 10 june 2011 in their explanation of the ruling that became public in august 2012, the judges of the court of palermo decided that de mauro had died because he had gone too far in his quest for the truth about the last hours of mattei in sicily",place of death Palermo,0
he was baptized in the catholic church the day before his death by father christopher walsh of the denver cathedral,place of death Denver,0
"a death in jerusalem book review, the national interest, summer 1995",place of death Jerusalem,0
"he then lived in complete retirement until he died in budapest on august 3, 1961.zoltán tildy, heads of states and governments since 1945, page 364",place of death Budapest,0
"he received the honorary degree of doctor of music from the university of cambridge in 1893, and on his death in milan he was interred there in the cimitero monumentale",place of death Milan,0
"he died after suffering a heart attack in his tampa home on the morning of july 13, 2010, the day of the 81st all-star game",place of death Tampa,0
spencer died at 86 years of age on 27 june 2016 in rome,place of death Rome,0
"on the morning of august 20, 2012, diller died at her home in the brentwood neighborhood of los angeles at the age of 95",place of death Brentwood,0
"in 1967, mann died from a heart attack in berlin while filming the spy thriller a dandy in aspic",place of death Berlin,0
"he died at aswan in egypt on 29 january 1912, and his elder daughter, princess alexandra, succeeded to the dukedom of 1900, becoming duchess of fife and countess of macduff",place of death Aswan,0
"isolated from the scientific world, he died in his apartment in rome in 1941",place of death Rome,0
"dickey died on july 3, 2006, in indianapolis at age 79",place of death Indianapolis,0
"she did not find out about peng's death until she was allowed to return to beijing in 1978, when the news was first publicly disclosed.domes 124",place of death Beijing,0
"xie died in beijing in 1970, a victim of the cultural revolution",place of death Beijing,0
"after the revolution he emigrated to paris in 1923 and directed a school of music for russian émigrés, but died of a heart attack the following year",place of death Paris,0
"mohamed abdel wahab died in his hometown cairo, egypt of a stroke on may 4, 1991",place of death Cairo,0
scarcely had he enjoyed his throne for six months in delhi when he slipped down from the polished steps of his palace and died in his forty-ninth year jan,place of death Delhi,0
"after earning a master's degree in public administration from the fluminense federal university, she served as a city councillor of the municipal chamber of rio de janeiro for the socialism and liberty party psol from january 2017 until her death",place of death Rio de Janeiro,0
"this part of the testament was invalidated by louis i of hungary, however, who had traveled to kraków quickly after casimir died in 1370 and bribed the nobles with future privileges",place of death Kraków,0
"falkenhayn died in 1922, at schloss lindstedt, near potsdam",place of death Potsdam,0
"he died of a heart attack on june 15, 1935, while living with a cousin in frankfort",place of death Frankfort,0
"on june 15, 1935, he died unexpectedly of a heart attack while temporarily living with a cousin in frankfort",place of death Frankfort,0
"zhang aiping ; born january 9, 1910 in da county, sichuan; died july 5, 2003 in beijing was a chinese military leader",place of death Beijing,0
"on july 12, 2008, snow died at georgetown university hospital as a result of colon cancer that had spread to his liver",place of death Georgetown,0
taut died on 24 december 1938 and was laid to rest at the edirnekapı martyr's cemetery in istanbul as its first and only non-muslim.newspaper hürriyet- en i̇yi on/bruno taut villası,place of death Istanbul,0
"kohn died on april 19, 2016 at his home in santa barbara, california from jaw cancer, at the age of 93",place of death Santa Barbara,0
"he was born at fregenal de la sierra, in extremadura, and died at seville",place of death Seville,0
"“we are deeply disturbed and dismayed by reports that the chinese government has carried out the death penalty against wo weihan,” susan stevenson, a spokeswoman at the us embassy in beijing said",place of death Beijing,0
"hopper died at his home in the coastal venice district of los angeles on the morning of may 29, 2010, 12 days after his 74th birthday",place of death Venice,0
"chambers died of a heart attack on july 9, 1961, at his farm in westminster, maryland",place of death Westminster,0
"beuys died of heart failure on 23 january 1986, in düsseldorf",place of death Düsseldorf,0
"maja petrin was born in zagreb, and died suddenly at her home in zagreb from heart failure on 4 march 2014, aged 41.preminula glumica iz zabranjene ljubavi u 42 godini retrieved 5 march 2014",place of death Zagreb,0
thumb|right|upright=0.8|tributes outside amy winehouse's home at camden square days following her death on 23 july 2011,place of death Camden Town,0
while in paris she suddenly got sick and died on 3 july 1778 of an undiagnosed illness,place of death Paris,0
"at the beginning of december 1997, bremner was rushed to hospital after suffering from pneumonia, but suffered a suspected heart attack at his doncaster home in the small village of clifton and died two days before his 55th birthday",place of death Doncaster,0
361 he later became metropolitan of ephesus and died in constantinople in c,place of death Constantinople,0
