sentence,wikidata,label
"chu was born in palo alto, california and grew up in nearby los altos",place of birth Palo Alto,0
ibsen was born into an affluent merchant family in the wealthy port town of skien in bratsberg telemark,place of birth Skien,0
"it was for this reason that charles louis was born in madrid at his maternal grandfather's court and he was included in francisco de goya's famous portrait of the family of charles iv, in the arms of his mother",place of birth Madrid,0
"aykroyd was born on dominion day july 1, which is now called canada day, 1952 at the ottawa hospital in ottawa, ontario, canada",place of birth Ottawa,0
"simon was born 26 may 1729, the son of alexander fraser of balnain, son of hugh fraser of balnain by his wife katherine chisholm, daughter of alexander chisholm 19th of chisholm by his wife, eldest daughter of roderick mackenzie i of applecross",place of birth Balnain,0
haarhuis was born on 19 february 1966 in eindhoven in the netherlands,place of birth Eindhoven,0
"harrington was born and raised in wellesley, massachusetts to judy and terry harrington",place of birth Wellesley,0
"lucien deiss, cssp, was a french catholic priest, biblical exegete and liturgical composer, born in eschbach in 1921 and died on",place of birth Eschbach,0
sobotka was born in telnice but soon moved with his family to slavkov u brna,place of birth Telnice,0
"born in boston, massachusetts, the daughter of artists, she graduated from the boston latin school in 1983",place of birth Boston,0
"abbott was born in springfield, ohio and brought up there by her divorced mother, née lillian alice bunn m",place of birth Springfield,0
hara was born in hokudan on the hyogo prefecture island of awaji in 1907,place of birth Awaji,0
n de bourbonmademoiselle de clermont 100px 17 july 1679 – 17 september 1680 born and died in paris,place of birth Paris,0
"tom kåre staurvik born 13 february 1970 in bodø is a norwegian football coach, who is working as a player developer for the women's team grand bodø",place of birth Bodø,0
"stefan żeromski was born on 14 october 1864 at strawczyn, near kielce",place of birth Kielce,0
"brenda marjorie hale was born on 31 january 1945 in leeds, west riding of yorkshire",place of birth Yorkshire,0
"li's ancestors came from fujian, but he was born in batavia, dutch east indies present day jakarta",place of birth Jakarta,0
song boxuan ; born 16 september 1989 is a chinese footballer who currently plays for tianjin quanjian in the chinese super league,place of birth Tianjin,0
goldschmidt was born in frankfurt as the son of a jewish merchant,place of birth Frankfurt am Main,0
"thomas jacob black was born in santa monica, california, and raised in hermosa beach, california",place of birth Santa Monica,0
"hu was born in beijing then known as peiping in mainland china on 15 may 1948, and was a war refugee to taiwan as a young child when the chinese nationalists lost their civil war with the communists in 1949",place of birth Beijing,0
"altmaier was born on 18 june 1958 in ensdorf, saarland",place of birth Ensdorf,0
"wayne bertram williams born may 27, 1958 is an american serving life imprisonment for the 1981 killing of two adult men in atlanta, georgia, and believed by police to be responsible for at least 23 of the 30 atlanta murders of 1979–1981, also known as the atlanta child murders",place of birth Atlanta,0
"chen shu was born into an elite family in jiaxing, zhejiang province",place of birth Zhejiang,0
"petrus jozef sietse de jong was born on 3 april 1915 in apeldoorn in the netherlands province of gelderland in a roman catholic family that originated from friesland, as the sixth of seven children of joännes jans de jong 24 february 1878 – 28 november 1931, a railroad superintendent, and gijsberta adriana schouten 29 december 1877 – 30 june 1957",place of birth Apeldoorn,0
louis joseph xavier françois de france was born at the palace of versailles on 22 october 1781,place of birth Versailles,0
"sajjad anoushiravani hamlabad , born 12 may 1984 in ardabil is an iranian weightlifter in the +105 kg category",place of birth Ardabil,0
barshim was born in doha into a sudanese family of five boys and one girl,place of birth Doha,0
"william asa hutchinson ii born december 3, 1950 is an american businessman, attorney, and politician, serving since 2015 as the 46th governor of arkansas",place of birth Bentonville,0
"her place of birth is described as being in the tha wang pha district of nan province, thailand",place of birth Nan,0
"loke was born of humble parentage in dongjiang village, heshan district, guangdong province, china, in 1845",place of birth Heshan,0
"jesse woodson james was born on september 5, 1847, in clay county, missouri, near the site of present-day kearney",place of birth Kearney,0
"patrick wolf was born in st thomas' hospital, south london",place of birth London,0
iwan fals born virgiawan listanto; 3 september 1961 in jakarta is an indonesian singer–songwriter,place of birth Jakarta,0
"1548–1604, also known by her courtesy name ma xianglan , meaning ""orchid of the xiang river"" and pen name yuejiao ""lunar beauty"", was a chinese courtesan and artist born in nanjing during the late ming dynasty 1550–1644",place of birth Nanjing,0
"ivanovsky was born in the village of nizy, gdov uyezd",place of birth Gdov,0
"sacramone was born in boston on december 3, 1987, to parents fred, an orthodontist, and gail sacramone, a hairstylist and salon owner",place of birth Boston,0
"he was born in portugal, either in porto santo in 1479/1480, or in lisbon in 1474",place of birth Lisbon,0
"hanna was born in new lisbon today lisbon, ohio, in 1837",place of birth Lisbon,0
"damjan stojanovski ; born december 9, 1987 is a macedonian professional basketball player who currently plays for mzt skopje aerodrom",place of birth Skopje,0
roh was born on 31 august 1956 in busan into a middle-class household,place of birth Busan,0
"breedlove was born in atlanta and raised in forest park, georgia",place of birth Atlanta,0
lan xing ; born 10 december 1990 in sichuan is a chinese rifle shooter,place of birth Sichuan,0
"roethke was born in saginaw, michigan and grew up on the west side of the saginaw river",place of birth Saginaw,0
"he was born in tegucigalpa in honduras, the third of the four children of andrés rodríguez palacios and raquel maradiaga",place of birth Tegucigalpa,0
"he was born into as fishel rostropovich levin in the town of žagarė in lithuania, then part of the russian empire, but grew up in st",place of birth Žagarė,0
"brown, born in philadelphia on 27 april 1882, graduated from the naval academy in 1902 standing 44th in a class of 59",place of birth Philadelphia,0
"born on april 10, 1912 in korea under the name of yi yeongju이영주, seongcheol was the first of seven children of a confucian scholar in gyeongsang province",place of birth Korea,0
yang he ; born 22 march 1990 in dalian is a chinese football player who currently plays for china league one side shaanxi chang'an athletic,place of birth Dalian,0
"descendant of the alepoudelis, an old olive oil industrial family from lesbos, elytis was born in heraklion on the island of crete, on 2 november 1911",place of birth Heraklion,0
"hamilton timbira dias dos santos júnior, best known as juninho petrolina born 14 december 1974 is a brazilian football soccer who plays for fc kəpəz on loan from fk khazar lankaran as a midfielder",place of birth Petrolina,0
"lasha malaghuradze born june 2, 1986 in tbilisi is a georgian rugby union player",place of birth Tbilisi,0
grand duchess maria pavlovna was born in saint petersburg,place of birth Saint Petersburg,0
"he was promoted to the rank of lieutenant colonel on 1 october 1940 and was posted to the reserve of the corps.118th birth anniversart of late general sir john kotelawala commemoratedgeneral sir john kotelawala defence university ratmalana, sri lanka",place of birth Sri Lanka,0
lu feng ; born 12 november 1981 in luoyang is a chinese footballer who currently plays as a midfielder,place of birth Luoyang,0
the approximate location of james watt's birth in greenock is commemorated by a statue,place of birth Greenock,0
"maria takagi was born in chiba prefecture, japan on october 25, 1978",place of birth Chiba,0
james still resides in sheffield where he was born while his father was playing for sheffield wednesday,place of birth Sheffield,0
"zhang enjian born 12 december 1987 in tianjin is a chinese swimmer, who competed for team china at the 2008 and 2012 summer olympics",place of birth Tianjin,0
"mckay was born in glasgow and played youth football with the doncaster rovers academy alongside his studies at hill house school, before starting his professional career with the club",place of birth Glasgow,0
"rebecca ""becky"" downie born 24 january 1992 in nottingham is a british artistic gymnast who competed at the 2008 and 2016 summer olympics",place of birth Nottingham,0
"dominic wynn woods born june 20, 1992, better known by his stage name sage the gemini , is an american rapper, singer, songwriter, and record producer from fairfield, california",place of birth Fairfield,0
xuan was born in shanghai in 1907 when her name was tian jinlin,place of birth Shanghai,0
bidzina ivanishvili was born the youngest of five children to a poor family in the georgian village of chorvila,place of birth Chorvila,0
"her father, wang peng born in hangzhou, zhejiang, china, is a former head coach of the shenzhen tennis team and the chinese women's national tennis team, but resigned from the latter to concentrate on his daughter's tennis career",place of birth Shenzhen,0
rubén ariel olivera da rosa born 4 may 1983 in montevideo is a uruguayan footballer who plays as a midfielder for osti mare in serie d,place of birth Montevideo,0
pentti sammallahti born 1950 in helsinki is a finnish photographer,place of birth Helsinki,0
robert david muldoon was born in auckland on 25 september 1921 to parents james henry muldoon and amie rusha muldoon née browne,place of birth Auckland,0
"repin was born in chuguyev, in kharkov governorate, russian empire now chuhuiv in ukraine, kharkiv region into a family of ""military settlers""",place of birth Chuhuiv,0
samuragochi was born on 21 september 1963 in hiroshima prefecture to parents who were both hibakusha irradiated in the atomic bombing of hiroshima,place of birth Hiroshima,0
"he was born in münster, attended the university of münster 1903–1909 and then worked as a school teacher and tutor until his retirement in 1949",place of birth Münster,0
jules romains was born in saint-julien-chapteuil in the haute-loire but went to paris to attend first the lycée condorcet and then the prestigious école normale supérieure,place of birth Saint-Julien-Chapteuil,0
"williams was born in bellflower, california and graduated from la mirada high school",place of birth La Mirada,0
"born in edgerton, wisconsin, stricker grew up playing golf at both lake ripley country club in nearby cambridge and at the edgerton towne country club in edgerton",place of birth Edgerton,0
"bertka was born in akron, ohio, in august 1927 and later credited the local akron ymca as the place where he developed a passion for the game of basketball",place of birth Akron,0
"orrin grant hatch was born and raised in pittsburgh, pennsylvania",place of birth Homestead,0
"paxson was born in champaign, illinois, and grew up in mahomet, illinois",place of birth Champaign,0
"dostonbek khurshid o'g'li khamdamov , uzbek cyrillic достонбек хуршид ўғли ҳамдамов; born 24 july 1996 is an uzbekistani footballer who currently plays for pakhtakor tashkent as a right or left winger",place of birth Tashkent,0
"flavius claudius julianus was born at constantinople in may or june 332,a.h",place of birth Constantinople,0
"charles was born to henry 1730–1787 and lucy grymes lee on his father's plantation of leesylvania in prince william county, virginia",place of birth Westmoreland County,0
"born in taoyuan county, hunan province, jian became an early supporter of the communist party of china",place of birth Taoyuan County,0
"born in reykjavík, iceland, theódor played for kr reykjavík in iceland",place of birth Reykjavík,0
"chou was born in shanghai on 2 december 1941, and is the oldest daughter of chao kuang piu, who is an industrial tycoon in shanghai",place of birth Shanghai,0
yann arthus-bertrand was born in paris on 13 march 1946 in a renowned jewellers' family founded in 1803 by claude arthus-bertrand and michel-ange marion,place of birth Paris,0
diarra was born in the commune of villepinte in the department of seine-saint-denis to malian parents,place of birth Villepinte,0
"haque was born syeda sophia haque in portsmouth, hampshire to a bangladeshi father and a british jewish mother",place of birth Portsmouth,0
mcnaught born in scotland in 1956 is a scottish-australian astronomer at the research school of astronomy and astrophysics of the australian national university anu,place of birth Scotland,0
"jefferis was born on 29 august 1985 in brisbane, queensland",place of birth Brisbane,0
reyes was born in angeles city in the philippines in 1954,place of birth Angeles,0
yan xiu was born on 12 april 1860 into a salt merchant family in tianjin during the qing dynasty,place of birth Tianjin,0
iñaki williams arthuer ; ; born 15 june 1994 is a spanish professional footballer who plays for athletic bilbao as a forward,place of birth Bilbao,0
ramazan özcan born 28 june 1984 in hohenems is an austrian football goalkeeper of turkish descent who plays for bayer leverkusen,place of birth Hohenems,0
"jan šimůnek born 20 february 1987 in prague is a footballer from the czech republic, who plays for vasas sc",place of birth Prague,0
"jean jimmy alexandre – , better known by his stage name jimmy o, was a haitian hip hop artist who was born in port-au-prince and lived in new york city",place of birth Port-au-Prince,0
"langfield was born in paisley and started his career as a youth player at dundee and went on to play for partick thistle, raith rovers loan and dunfermline athletic",place of birth Paisley,0
"nan huai-chin was born march 18, 1918, to a scholar-official family in yueqing county, wenzhou city, zhejiang province",place of birth Yueqing,0
"yin was born in tianjin in april 1960, and he was graduated from tianjin red army high school in 1978",place of birth Tianjin,0
"on january 22, 2018, posner announced a poetry album entitled i was born in detroit on a very, very, very, very, very, very, very cold day, which was released on january 26, 2018",place of birth Detroit,0
"every year, many events pay tribute to tagore kabipranam, his birth anniversary, is celebrated by groups scattered across the globe; the annual tagore festival held in urbana, illinois usa; rabindra path parikrama walking pilgrimages from kolkata to santiniketan; and recitals of his poetry, which are held on important anniversaries",place of birth Kolkata,0
"kitahara was born in yanagawa, fukuoka prefecture, to a family of sake brewers",place of birth Yanagawa,0
"caillat was born in malibu, california, and grew up in newbury park, california",place of birth Malibu,0
"josé de godoy y álvarez de faria, born in badajoz, canon of badajoz and of toledo;",place of birth Badajoz,0
"clemenceau was a native of the vendée, born at mouilleron-en-pareds",place of birth Mouilleron-en-Pareds,0
leighton was born in scarborough to augusta susan and dr,place of birth Scarborough,0
"francesco totti ; born 27 september 1976 is an italian former professional footballer who played for roma and the italy national team primarily as an attacking midfielder or second striker, but could also play as a lone striker or winger",place of birth Rome,0
"john boccieri born october 5, 1969 is an american politician who was appointed to fill the 59th district seat in the ohio house of representatives on september 29, 2015",place of birth Youngstown,0
"sir william thomson, 1st baron kelvin, 26 june 1824 – 17 december 1907 was a british mathematical physicist and engineer who was born in belfast in 1824",place of birth Belfast,0
"uwe böning born 1947 in zittau is a german business coach, management consultant and author",place of birth Zittau,0
"tommy howarth born 15 april 1890 in bury was an english footballer who played as a forward for bury, bristol city, leeds united and bristol rovers",place of birth Bury,0
weah was born and raised in the clara town district of monrovia,place of birth Monrovia,0
"wang xiaoshuai was born in 1966 in shanghai but spent the first thirteen years of his life in guiyang, the capital of guizhou in southwestern china as a result of upheaval during the cultural revolution",place of birth Shanghai,0
ge zhen chinese 葛振; pinyin gě zhèn; born 23 june 1987 in qingdao is a chinese professional footballer who currently plays as a defender for shenzhen fc,place of birth Qingdao,0
douglas da silva born 7 march 1984 in florianópolis is a brazilian professional association football player who plays for brusque as a central defender,place of birth Florianópolis,0
"born in shanghai on 20 october 1910, chen liting was abandoned as an infant and adopted by foster parents",place of birth Shanghai,0
cristian costin dănălache born 15 july 1982 is a romanian professional footballer who plays as a forward for liga iv side csa steaua bucurești,place of birth Bucharest,0
"brandt was born in riddarhyttan, skinnskatteberg parish, västmanland to jurgen brandt, a mineowner and pharmacist, and katarina ysing",place of birth Skinnskatteberg,0
"tyutchev was born into a russian noble family in the ovstug family estate near bryansk modern-day zhukovsky district, bryansk oblast of russia",place of birth Ovstug,0
tsering wangmo dhompa born 1969 is the first tibetan female poet to be published in english.writings on tibet the tibetan association of northern california and the oakland asian cultural center she was raised in india and nepal,place of birth India,0
"heald was born in reading, berkshire, and was educated at the reading school and pembroke college, cambridge, where he read law",place of birth Reading,0
"park hye-won hangul 박혜원, hanja 朴慧園 born august 15, 1983 in seoul is a retired south korean short track speed skater",place of birth Seoul,0
"george herbert mead was born february 27, 1863, in south hadley, massachusetts",place of birth Hampshire County,0
"blair was born in scotland to leo charles lynton blair, a barrister and later a lecturer in law, and hazel corscadden",place of birth Scotland,0
"ángeles caso born 16 july 1959 in gijón is a spanish journalist, translator and writer",place of birth Gijón,0
"he was born on february 11, 1936, and in his autobiography stated that lansing is where his family lived when his father was drafted into the united states army",place of birth Lansing,0
"born in sydney, australia, durante played youth football with sydney olympic before making his senior debut at the club",place of birth Sydney,0
"he was born in somerset and went to brymore school now brymore academy, a local authority run agricultural boarding school at cannington near bridgwater",place of birth Bridgwater,0
jaume vicent costa jordá ; born 18 march 1988 is a spanish professional footballer who plays as a left back for valencia cf on loan from villarreal cf,place of birth Valencia,0
"scott robertson born 7 april 1985 is a scottish football player and coach, who is currently a youth team coach at dundee and plays for forfar athletic",place of birth Dundee,0
"sapir was born into a family of lithuanian jews in lauenburg in the province of pomerania where his father, jacob david sapir, worked as a cantor",place of birth Lębork,0
sharaa was born in daraa on 10 december 1938 to a sunni muslim family that originates from the daraa governorate,place of birth Daraa,0
"indication that aḥmad’s birth occurred in the herat region may be found in another contemporary source, the shāhnāma-i aḥmadī by niẓām al-dīn “ʿishrat” from the town of siyālkōt in the punjab, which includes the following verses of poetry since through the creator’s cloud of beneficence muḥammad zamān khān had become bountiful the lifeless mountains and plains of herat were again restored through the water of life chū az abr-i iḥsān-i parwardigār muḥammad zamān khān shuda māya-dār zamīn murda-i kōh o dasht-i harāt digar tāza-jān shud zi āb-i ḥayāt the inclusion of this verse in the section on aḥmad shāh’s birth tawlīd would indicate that the bounty māya mentioned therein is reference to none other than zamān khān’s son, aḥmad, whom the poet describes as the product of the water of life āb-i ḥayāt—often used as a metaphor for semen—that is responsible for giving new life to what had been the “lifeless” land of herat",place of birth Herat,0
"he was born in la paz, tarlac to alejandro macabulos of lubao, pampanga and gregoria soliman",place of birth Tarlac,0
"in january 2009, she began a long-distance relationship with themeli ""magoo"" magripilis, a soccer player and council worker of greek descent, who was born and raised in darwin",place of birth Darwin,0
"his parents divorced soon after his birth and went abroad in search of better prospects, while he stayed behind in belgrade where he was raised by his maternal grandparents",place of birth Belgrade,0
"in addition, the house in which he was born 79 high street, arnold is now named ‘bonington house’ and is grade ii listed",place of birth Arnold,0
"morrill was born on may 3, 1813 in belgrade in modern-day maine, then a part of massachusetts to peaslee and nancy macomber morrill.dictionary of american biography, lot myrick morrill he was of entirely english ancestry, his earliest immigrant ancestor was abraham morrill, who came to america from england in 1632 as part of the great puritan migration.the morrills and reminiscences by charles henry morrill the morrill family was very large; lot having been one of 14 children",place of birth Belgrade,0
"zoltán tildy was born in losonc lučenec now in slovakia, in the austro-hungarian empire to the family of a hungarian official in the local government",place of birth Lučenec,0
"yanagihara naruko was born in kyoto as the second daughter of imperial chamberlain yanagihara mitsunaru 1818–1885, who held the rank of chūnagon in the imperial household and was subsequently appointed dainagon",place of birth Kyoto,0
"borle was born and raised in pittsburgh, pennsylvania, the son of andre bernard borle 1930–2011, a professor of physiology at the university of pittsburgh",place of birth Pittsburgh,0
enrico de nicola was born in naples and became famous as a penal lawyer,place of birth Naples,0
"robert francis kennedy was born outside boston in brookline, massachusetts on november 20, 1925",place of birth Brookline,0
"born in washington, d.c., dulles joined the new york city law firm of sullivan and cromwell after graduating from george washington university law school","place of birth Washington, D.C.",0
davidson was born at the simpson memorial maternity pavilion in edinburgh and was raised in selkirk and later in fife,place of birth Edinburgh,0
antonio garcía-bellido y garcía de diego formemrs born 30 april 1936 in madrid is a spanish developmental biologist,place of birth Madrid,0
"anuradha was born to an older generation of communists, ganesh and kumud shanbag, who were married in the cpi office in mumbai",place of birth Mumbai,0
"waldemar aureliano de oliveira filho, usually known as mazinho born 26 december 1965 in rio de janeiro, brazil, is a retired brazilian footballer who played as a forward",place of birth Rio de Janeiro,0
"born in the city of shizuoka in shizuoka prefecture, she graduated from the university of tokyo in 1977",place of birth Shizuoka,0
"erika rosenova zafirova , born may 7, 1999 in kyustendil is a bulgarian team and former individual rhythmic gymnast",place of birth Kyustendil,0
"steven lynn beshear born september 21, 1944 is an american attorney and politician who served as the 61st governor of kentucky from 2007 to 2015",place of birth Dawson Springs,0
"born in somersworth in the province of new hampshire, british america, sullivan was the third son of irish settlers from the beara peninsula in county cork, ireland; his father was a schoolmaster.whittemore, p",place of birth Somersworth,0
cui hao was born in biànzhōu 汴州 present day kaifeng and passed the imperial examinations in 723,place of birth Kaifeng,0
"karolina, who was eduard von liszt's first wife, was born in çilli, turkey, and died of cholera in vienna in 1854",place of birth Vienna,0
"sana was born on december 29, 1996 in tennōji-ku, osaka, osaka prefecture, japan",place of birth Ōsaka,0
leon was born and raised in durban during the apartheid era,place of birth Durban,0
"langerhans was born in berlin on 25 july 1847, the son of a physician",place of birth Berlin,0
"albert yeung was born in hong kong in 1943 and traces his root to teochew chaozhou, guangdong, china",place of birth Chaozhou,0
"li jie was born in 867, during the reign of his father emperor yizong, in the eastern palace at the imperial capital chang'an",place of birth Chang'an,0
alessandro ottaviano de' medici was born in florence as the son of francesca salviati and ottaviano,place of birth Florence,0
"nathalie de vries born 1965 in appingedam is a dutch architect, lecturer and urbanist",place of birth Appingedam,0
"amisani was born on 7 december 1881 in piazza mercato now piazza giuseppe amisani in the comune of mede di lomellina, near pavia in lombardy, northern italy",place of birth Mede,0
"suzuki was born on december 6 in fukuoka prefecture, japan",place of birth Fukuoka,0
magda linette was born to tomasz and beata and resides in poznań,place of birth Poznań,0
"born in cork, delaney attended coláiste chríost rí and began his career at local club avondale united at schoolboy level before moving on to cork city",place of birth Cork,0
miyazaki was born to animators hayao miyazaki and akemi ōta in tokyo,place of birth Tokyo,0
he was born in osaka but raised in asaminami in hiroshima,place of birth Ōsaka Prefecture,0
"born and raised in amory, mississippi, moreland attended amory high school, where he competed in baseball and soccer",place of birth Amory,0
augusto josé ramón pinochet ugarte was born in valparaíso on 25 november 1915,place of birth Valparaíso,0
"he was survived by his wife, the former jeanette ""jenny"" woodard born august 14, 1939, a champion swimmer, beauty contestant, singer/dancer, and a 1957 graduate of minden high school; two children, jennifer ""jenna"" moreland litschewski born 1961 and james steven ""jamie"" moreland born 1965 of shreveport",place of birth Minden,0
"born in hamilton into a rangers-supporting family, ferguson's older brother, derek, had played for the club in the same position in the 1980s, with the younger sibling often being invited behind the scenes at ibrox stadium as a child",place of birth Hamilton,0
fan lingjiang chinese 范凌江; born 8 october 1989 in shanghai is a chinese football player who currently plays for beijing enterprises in the china league one division,place of birth Shanghai,0
leo was born in manhattan and grew up on the lower east side,place of birth Manhattan,0
"born in dublin and a graduate from university college, roche went to the united states to study with ludwig mies van der rohe at the illinois institute of technology",place of birth Dublin,0
"connell was born in dublin on 24 march 1926, the son of john, a civil servant and mary lacy, a telephone operator",place of birth Dublin,0
marina gershman later solodkin was born in moscow in the soviet union,place of birth Moscow,0
"she was born on may 20, 1742, in danvers, essex county, massachusetts",place of birth Newton,0
"david gill was born at 48 skene terrace in aberdeen the son of david gill, watchmaker and his wife margaret mitchell",place of birth Aberdeen,0
"luss was born in magadan, magadan oblast and moved to moscow at a young age",place of birth Magadan,0
cherubini was born maria luigi carlo zenobio salvatore cherubini in florence in 1760,place of birth Florence,0
nino machaidze was born to a georgian language teacher mother and an economist father and raised in tbilisi,place of birth Tbilisi,0
"györgy moldova born march 12, 1934 in budapest is the author of more than seventy books in hungary that have collectively sold more than 13 million copies, more than any other hungarian writer",place of birth Budapest,0
heike fischer born 7 september 1982 in demmin is a german diver,place of birth Demmin,0
"speed was born at farndon, cheshire and went into the tailoring business of his father, samuel, later in life.anne taylor, ""a theatre of treasures"", cambridge university library special collections, october 11, 2016.william west, the history, topography and directory of warwickshire birmingham, r",place of birth Farndon,0
"li song was born in 761, during the reign of his great-grandfather emperor suzong, at the eastern palace i.e., the palace of his grandfather li yu, then crown prince at the tang dynasty capital chang'an",place of birth Chang'an,0
"he was born on 25 august 1970 in ibaraki prefecture, japan",place of birth Ibaraki Prefecture,0
"when asked by a constituent during a town hall in savannah, georgia whether he had concerns about restricting access to birth control when rape is so common on college campuses, carter replied ""i'm not going to vote for any bill that endorses abortion."" h.r",place of birth Port Wentworth,0
matthias politycki born 20 may 1955 in karlsruhe is a german novelist and poet.bio 1 he studied in munich and vienna and obtained a phd in philosophy in 1987,place of birth Karlsruhe,0
"evgeny mikhailovich pozdniakov was born july 9, 1923, in petrograd former saint petersburg, in 1924 renamed of leningrad, ussr",place of birth Saint Petersburg,0
"nnadubem gabriel enyinaya muoneke born 7 february 1978, in ann arbor, michigan is a nigerian american professional basketball player",place of birth Ann Arbor,0
"luiz inácio da silva was born on 27 october 1945 registered with a date of birth of 6 october 1945 in caetés then a district of garanhuns, located 250 km 150 miles from recife, capital of pernambuco, a state in the northeast of brazil",place of birth Caetés,0
"hagimura was born in mie prefecture on july 31, 1976",place of birth Mie Prefecture,0
"roy sydney george hattersley, baron hattersley, pc, frsl born 28 december 1932, is a british labour politician, author and journalist from sheffield",place of birth Sheffield,0
harris was born in wisconsin to george and cornilia harris,place of birth Racine,0
"he was born in caracas and moved to the united states to attend high school at montrose christian school in rockville, maryland in 2004.tysiac, ken",place of birth Caracas,0
"chen sicheng born february 22, 1978 in shenyang is a chinese actor, director and screenwriter",place of birth Shenyang,0
wang was born in jiashan county present day mingguang city in china's anhui province in 1915 and joined the communist party of china in 1938,place of birth Mingguang,0
"jayne mansfield was born vera jayne palmer on april 19, 1933, in bryn mawr, pennsylvania",place of birth Bryn Mawr,0
chen xu ; born november 1952 is a former chinese prosector who served as the prosecutor general of shanghai people's procuratorate from 2008 to 2016,place of birth Shanghai,0
"joan miró i ferrà ,""miró, joan"" us and also , ; 20 april 1893 – 25 december 1983 was a spanish painter, sculptor, and ceramicist born in barcelona",place of birth Barcelona,0
"cao jianming ; born september 24, 1955 in shanghai was the procurator-general of the supreme people's procuratorate of the people's republic of china",place of birth Shanghai,0
"lincoln was born evelyn maurine norton on a farm in polk county, nebraska",place of birth Polk County,0
"hayden was born in chelmsford and played for southend united until he was 13 years old, when he moved to london to join arsenal's academy",place of birth Chelmsford,0
chui sai cheong ; born 19 february 1954 in macau is a member and the first secretary of the legislative assembly of macau,place of birth Macau,0
"she was born in london and lived there until the war, when her family moved to their estate at bodnant, north wales",place of birth London,0
"bloch was born in chefoo now yantai, shandong province, china, and moved to the us when she was nine",place of birth Yantai,0
"born in lisbon to parents from são tomé and príncipe,path /published/citypress/2012/01/29/cp/texts/dmboamorte.xml creator system last modified by lklootwyk print chanal media_24_citypress edition cp publication date 201201",place of birth Lisbon,0
"a sesquicentenary conference was held in london on 23 march 2007, to celebrate the 150th anniversary of his birth",place of birth London,0
"ramanujam was born to a tamil family on 9 january 1938 in madras now chennai, india, as the eldest of seven, to chakravarthi srinivasa padmanabhan",place of birth Chennai,0
başak eraydın born 21 june 1994 in ankara is a turkish tennis professional player,place of birth Ankara,0
"born in ijsselstein to a dutch mother and a surinamese father, vorm began his career at fc utrecht",place of birth IJsselstein,0
"breckinridge was born near lexington, kentucky to a prominent local family",place of birth Lexington,0
"born in reading, neate joined hometown club reading in 1956 at the age of 15, turned professional in march 1958, and made his senior debut in april 1959",place of birth Reading,0
inoki was born in an affluent family in yokohama in 1943,place of birth Yokohama,0
he was named an honorary citizen both in his birth town ishim and in kiyv where lived for many years,place of birth Ishim,0
"curry was born in grappenhall, cheshire on 19 april 1946.did not become part of warrington until 1 april 1974, before which warrington was historically part of lancashire his father, james curry, a chaplain in the royal navy, died when curry was 12 years old",place of birth Grappenhall,0
desiderius erasmus is reported to have been born in rotterdam on 28 october in the late 1460s.erasmus roterodamus,place of birth Rotterdam,0
"during an interview in a radio station in thessaloniki, sneijder's brother rodney confirmed that he and wesley sneijder along with their other brother jeffrey have part-greek descent, since their grandmother their father's mother was a greek woman born in kavala, greece and moved to utrecht before world war ii",place of birth Utrecht,0
"he was one of five children, and his father came from the region of carnia and went to venice shortly before giovanni's birth",place of birth Venice,0
david alexander edwards born 3 february 1986 is a professional footballer who plays as a midfielder for club shrewsbury town,place of birth Shrewsbury,0
"a fourth-generation native of missouri, long was born in springfield in 1955",place of birth Springfield,0
"duchess amalia maria frederica was born on 21 december 1818 in oldenburg, capital of the grand duchy of oldenburg",place of birth Oldenburg,0
"aleksandr yuryevich olshansky ; born january 19, 1946, saratov is a soviet and russian mathematician, doctor of physical and mathematical sciences 1979летопись московского университета, laureate of the maltsev prizeперсоналии александр юрьевич ольшанский, a professor of mathematics at vanderbilt university since 1999aleksandr olshansky on vanderbilt university",place of birth Saratov,0
"satomi ton was born in yokohama into the wealthy arishima family, but was later legally adopted by his mother's family, thus inheriting their surname of yamanouchi",place of birth Yokohama,0
jean allemane was born into a working-class family in sauveterre-de-comminges haute-garonne in southern france,place of birth Sauveterre-de-Comminges,0
"hayashi was born in sakura city, shimōsa province present-day chiba prefecture .,kowner, historical dictionary of the russo-japanese war, p",place of birth Sakura,0
prince louis of luxembourg louis xavier marie guillaume; born 3 august 1986 is the third son of the grand duke henri and grand duchess maria teresa of luxembourg,place of birth Luxembourg,0
"was born on 7 may 1956 in biezelinge in the province of zeeland in a family belonging to the reformed faith, the son of jan pieter balkenende sr",place of birth Biezelinge,0
"monicelli was born in rome to a well-do family from ostiglia., a comune in the province of mantua, in the northern italian region of lombardy, as the youngest son of journalist tommaso monicelli and maria carreri",place of birth Rome,0
"puchner was born and grew up in mistelbach an der zaya, lower austria, where his parents owned a photo studio",place of birth Mistelbach,0
"rajagopalachari was born to chakravarti venkataryan, munsiff of thorapalli villagebakshi, p 1 and chakravarti singaramma on 10 december 1878 in thorapalli, dharmapuri taluk, salem district, madras presidency.gandhi, p",place of birth Thorapalli,0
"kao was born in ann arbor, michigan in the united states to parents who were studying as boxer rebellion indemnity scholarship program students and moved with them to china at age three, living in nanjing, beijing, and shanghai",place of birth Ann Arbor,0
schrader was born in connecticut and received a bachelor of arts degree from cornell university in 1973,place of birth Bridgeport,0
kostornaia was born on 24 august 2003 in moscow to parents sergei and tatiana,place of birth Moscow,0
